timestamp	name	stargazers	forks	open_issues
2021-11-07T08:24:30.023708	sonnet	9058	1297	22
2021-11-07T08:24:30.023715	tvm	7312	2252	350
2021-11-07T08:24:30.023722	trax	6559	659	80
2021-11-07T08:24:30.023730	SerpentAI	6070	713	2
2021-11-07T08:24:30.023736	chainer	5626	1376	11
2021-11-07T08:24:30.023743	mlpack	3844	1391	79
2021-11-07T08:24:30.023749	tensorforce	3042	513	6
2021-11-07T08:24:30.023755	catalyst	2763	347	13
2021-11-07T08:24:30.023762	singa	2379	702	37
2021-11-07T08:24:30.023769	flax	2271	271	166
2021-11-07T08:24:30.023775	coach	2073	414	87
2021-11-07T08:24:30.023788	karateclub	1424	172	0
2021-11-07T08:24:30.023795	garage	1324	239	219
2021-11-07T08:24:30.023802	lightly	1288	81	50
2021-11-07T08:24:30.023808	detecto	513	84	26
2021-11-07T08:24:30.023815	Neuraxle	473	51	136
2021-11-07T08:24:30.023822	quickvision	48	4	19
2021-11-08T08:25:48.104663	tensorflow	160437	85760	2890
2021-11-08T08:25:48.104712	transformers	53676	12720	419
2021-11-08T08:25:48.104720	keras	53115	18882	260
2021-11-08T08:25:48.104727	pytorch	51977	14210	10327
2021-11-08T08:25:48.104732	caffe	32054	18899	1174
2021-11-08T08:25:48.104738	incubator-mxnet	19736	6875	1951
2021-11-08T08:25:48.104744	Paddle	16893	4107	2870
2021-11-08T08:25:48.104775	albumentations	9089	1163	238
2021-11-08T08:25:48.104781	sonnet	9061	1297	22
2021-11-08T08:25:48.104787	tvm	7316	2252	347
2021-11-08T08:25:48.104807	trax	6562	659	80
2021-11-08T08:25:48.104813	SerpentAI	6073	714	2
2021-11-08T08:25:48.104819	chainer	5626	1376	11
2021-11-08T08:25:48.104825	mlpack	3845	1391	80
2021-11-08T08:25:48.104830	tensorforce	3042	513	5
2021-11-08T08:25:48.104836	catalyst	2763	347	12
2021-11-08T08:25:48.104842	singa	2380	703	37
2021-11-08T08:25:48.104848	flax	2273	271	166
2021-11-08T08:25:48.104854	coach	2074	414	87
2021-11-08T08:25:48.104880	karateclub	1425	172	0
2021-11-08T08:25:48.104886	garage	1325	239	219
2021-11-08T08:25:48.104892	lightly	1290	81	50
2021-11-08T08:25:48.104916	detecto	513	85	26
2021-11-08T08:25:48.104922	Neuraxle	473	51	136
2021-11-08T08:25:48.104927	quickvision	48	4	19
2021-11-09T08:26:02.110060	tensorflow	160453	85762	2891
2021-11-09T08:26:02.110094	transformers	53747	12729	414
2021-11-09T08:26:02.110102	keras	53130	18885	263
2021-11-09T08:26:02.110108	pytorch	51993	14209	10294
2021-11-09T08:26:02.110113	caffe	32059	18899	1174
2021-11-09T08:26:02.110119	incubator-mxnet	19738	6878	1953
2021-11-09T08:26:02.110124	Paddle	16902	4116	2880
2021-11-09T08:26:02.110132	albumentations	9095	1163	238
2021-11-09T08:26:02.110138	sonnet	9062	1297	23
2021-11-09T08:26:02.110144	tvm	7325	2254	352
2021-11-09T08:26:02.110150	trax	6566	659	80
2021-11-09T08:26:02.110155	SerpentAI	6074	714	2
2021-11-09T08:26:02.110161	chainer	5630	1376	11
2021-11-09T08:26:02.110166	mlpack	3846	1391	81
2021-11-09T08:26:02.110172	tensorforce	3042	513	5
2021-11-09T08:26:02.110177	catalyst	2763	348	11
2021-11-09T08:26:02.110183	singa	2380	703	37
2021-11-09T08:26:02.110188	flax	2274	271	167
2021-11-09T08:26:02.110194	coach	2075	414	87
2021-11-09T08:26:02.110201	karateclub	1426	172	0
2021-11-09T08:26:02.110207	garage	1325	239	219
2021-11-09T08:26:02.110213	lightly	1295	81	50
2021-11-09T08:26:02.110218	detecto	514	85	26
2021-11-09T08:26:02.110223	Neuraxle	473	51	136
2021-11-09T08:26:02.110228	quickvision	48	4	19
2021-11-09T09:22:54.586420	tensorflow	160453	85762	2893
2021-11-09T09:22:54.586454	transformers	53749	12731	415
2021-11-09T09:22:54.586462	keras	53130	18885	263
2021-11-09T09:22:54.586468	pytorch	51994	14210	10293
2021-11-09T09:22:54.586473	caffe	32060	18899	1174
2021-11-09T09:22:54.586479	incubator-mxnet	19737	6878	1953
2021-11-09T09:22:54.586485	Paddle	16903	4116	2881
2021-11-09T09:22:54.586491	albumentations	9095	1163	238
2021-11-09T09:22:54.586514	sonnet	9062	1297	23
2021-11-09T09:22:54.586519	tvm	7325	2254	350
2021-11-09T09:22:54.586525	trax	6566	659	80
2021-11-09T09:22:54.586530	SerpentAI	6074	714	2
2021-11-09T09:22:54.586534	chainer	5630	1376	11
2021-11-09T09:22:54.586539	mlpack	3846	1391	81
2021-11-09T09:22:54.586545	tensorforce	3042	513	5
2021-11-09T09:22:54.586549	catalyst	2763	348	11
2021-11-09T09:22:54.586554	singa	2380	703	37
2021-11-09T09:22:54.586559	flax	2274	271	167
2021-11-09T09:22:54.586582	coach	2075	414	87
2021-11-09T09:22:54.586591	dm-haiku	1460	113	33
2021-11-09T09:22:54.586597	karateclub	1426	172	0
2021-11-09T09:22:54.586602	garage	1325	239	219
2021-11-09T09:22:54.586607	lightly	1295	81	50
2021-11-09T09:22:54.586612	detecto	514	85	26
2021-11-09T09:22:54.586618	Neuraxle	473	51	136
2021-11-09T09:22:54.586623	quickvision	48	4	19
2021-11-09T09:24:57.014192	tensorflow	160453	85762	2893
2021-11-09T09:24:57.014230	transformers	53749	12731	415
2021-11-09T09:24:57.014238	keras	53130	18885	263
2021-11-09T09:24:57.014245	pytorch	51994	14210	10294
2021-11-09T09:24:57.014252	caffe	32060	18899	1174
2021-11-09T09:24:57.014258	incubator-mxnet	19737	6878	1953
2021-11-09T09:24:57.014265	Paddle	16903	4116	2881
2021-11-09T09:24:57.014271	albumentations	9095	1163	238
2021-11-09T09:24:57.014277	sonnet	9062	1297	23
2021-11-09T09:24:57.014283	tvm	7325	2254	350
2021-11-09T09:24:57.014290	trax	6566	659	80
2021-11-09T09:24:57.014296	SerpentAI	6074	714	2
2021-11-09T09:24:57.014302	chainer	5630	1376	11
2021-11-09T09:24:57.014308	mlpack	3846	1391	81
2021-11-09T09:24:57.014315	tensorforce	3042	513	5
2021-11-09T09:24:57.014320	catalyst	2763	348	11
2021-11-09T09:24:57.014326	singa	2380	703	37
2021-11-09T09:24:57.014332	flax	2274	271	167
2021-11-09T09:24:57.014347	coach	2075	414	87
2021-11-09T09:24:57.014357	dm-haiku	1460	113	33
2021-11-09T09:24:57.014389	karateclub	1426	172	0
2021-11-09T09:24:57.014399	garage	1325	239	219
2021-11-09T09:24:57.014405	lightly	1295	81	50
2021-11-09T09:24:57.014411	detecto	514	85	26
2021-11-09T09:24:57.014417	Neuraxle	473	51	136
2021-11-09T09:24:57.014424	quickvision	48	4	19
2021-11-10T08:25:48.909377	tensorflow	160477	85770	2882
2021-11-10T08:25:48.909416	transformers	53811	12744	414
2021-11-10T08:25:48.909425	keras	53138	18885	260
2021-11-10T08:25:48.909432	pytorch	52018	14213	10297
2021-11-10T08:25:48.909438	caffe	32058	18900	1174
2021-11-10T08:25:48.909445	incubator-mxnet	19739	6878	1952
2021-11-10T08:25:48.909453	Paddle	16908	4116	2892
2021-11-10T08:25:48.909459	albumentations	9105	1164	238
2021-11-10T08:25:48.909466	sonnet	9065	1297	23
2021-11-10T08:25:48.909472	tvm	7332	2256	348
2021-11-10T08:25:48.909478	trax	6566	659	80
2021-11-10T08:25:48.909485	SerpentAI	6075	714	2
2021-11-10T08:25:48.909490	chainer	5632	1376	11
2021-11-10T08:25:48.909497	mlpack	3846	1391	81
2021-11-10T08:25:48.909503	tensorforce	3044	513	5
2021-11-10T08:25:48.909508	catalyst	2764	348	11
2021-11-10T08:25:48.909514	singa	2380	703	37
2021-11-10T08:25:48.909521	flax	2277	271	168
2021-11-10T08:25:48.909527	coach	2075	414	87
2021-11-10T08:25:48.909536	dm-haiku	1461	113	32
2021-11-10T08:25:48.909543	karateclub	1426	174	0
2021-11-10T08:25:48.909549	garage	1327	239	219
2021-11-10T08:25:48.909555	lightly	1296	81	50
2021-11-10T08:25:48.909561	detecto	514	85	26
2021-11-10T08:25:48.909567	Neuraxle	473	51	136
2021-11-10T08:25:48.909573	quickvision	48	4	19
2021-11-10T14:45:42.132220	tensorflow	160487	85772	2873
2021-11-10T14:45:42.132260	transformers	53833	12747	411
2021-11-10T14:45:42.132269	keras	53145	18885	258
2021-11-10T14:45:42.132276	pytorch	52027	14214	10296
2021-11-10T14:45:42.132283	caffe	32059	18901	1174
2021-11-10T14:45:42.132290	incubator-mxnet	19739	6880	1951
2021-11-10T14:45:42.132297	Paddle	16911	4116	2900
2021-11-10T14:45:42.132304	pytorch-lightning	15995	1966	392
2021-11-10T14:45:42.132311	albumentations	9107	1164	238
2021-11-10T14:45:42.132317	sonnet	9067	1297	23
2021-11-10T14:45:42.132324	tvm	7334	2257	350
2021-11-10T14:45:42.132331	trax	6567	659	80
2021-11-10T14:45:42.132337	SerpentAI	6076	714	2
2021-11-10T14:45:42.132344	chainer	5633	1376	11
2021-11-10T14:45:42.132368	mlpack	3847	1390	81
2021-11-10T14:45:42.132374	tensorforce	3044	512	5
2021-11-10T14:45:42.132399	catalyst	2764	348	10
2021-11-10T14:45:42.132405	singa	2380	703	37
2021-11-10T14:45:42.132410	flax	2278	271	167
2021-11-10T14:45:42.132419	coach	2075	413	87
2021-11-10T14:45:42.132425	dm-haiku	1461	113	33
2021-11-10T14:45:42.132430	karateclub	1427	174	0
2021-11-10T14:45:42.132436	garage	1327	239	219
2021-11-10T14:45:42.132443	lightly	1297	81	50
2021-11-10T14:45:42.132448	detecto	514	85	26
2021-11-10T14:45:42.132454	Neuraxle	473	51	136
2021-11-10T14:45:42.132460	quickvision	48	4	19
2021-11-11T08:25:52.364880	tensorflow	160495	85776	2871
2021-11-11T08:25:52.364917	transformers	53879	12757	417
2021-11-11T08:25:52.364927	keras	53153	18888	257
2021-11-11T08:25:52.364934	pytorch	52031	14221	10317
2021-11-11T08:25:52.364941	caffe	32059	18901	1174
2021-11-11T08:25:52.364948	incubator-mxnet	19739	6879	1952
2021-11-11T08:25:52.364955	Paddle	16921	4117	2899
2021-11-11T08:25:52.364961	pytorch-lightning	16003	1967	400
2021-11-11T08:25:52.364968	albumentations	9107	1164	238
2021-11-11T08:25:52.364975	sonnet	9067	1297	24
2021-11-11T08:25:52.364981	tvm	7335	2260	352
2021-11-11T08:25:52.365021	trax	6567	659	80
2021-11-11T08:25:52.365039	SerpentAI	6078	714	2
2021-11-11T08:25:52.365047	chainer	5634	1376	11
2021-11-11T08:25:52.365084	mlpack	3848	1390	81
2021-11-11T08:25:52.365098	tensorforce	3045	512	6
2021-11-11T08:25:52.365139	catalyst	2764	348	10
2021-11-11T08:25:52.365149	singa	2380	703	37
2021-11-11T08:25:52.365156	flax	2279	272	167
2021-11-11T08:25:52.365196	coach	2075	413	87
2021-11-11T08:25:52.365210	dm-haiku	1462	113	34
2021-11-11T08:25:52.365217	karateclub	1427	174	0
2021-11-11T08:25:52.365224	garage	1328	238	219
2021-11-11T08:25:52.365230	lightly	1298	81	50
2021-11-11T08:25:52.365280	detecto	515	85	26
2021-11-11T08:25:52.365288	Neuraxle	473	51	136
2021-11-11T08:25:52.365294	quickvision	48	4	19
2021-11-12T08:25:49.335740	tensorflow	160512	85786	2859
2021-11-12T08:25:49.335779	transformers	53936	12772	413
2021-11-12T08:25:49.335788	keras	53162	18890	253
2021-11-12T08:25:49.335794	pytorch	52052	14228	10315
2021-11-12T08:25:49.335801	caffe	32065	18902	1174
2021-11-12T08:25:49.335807	incubator-mxnet	19742	6879	1953
2021-11-12T08:25:49.335814	Paddle	16926	4118	2894
2021-11-12T08:25:49.335820	pytorch-lightning	16020	1969	406
2021-11-12T08:25:49.335826	albumentations	9110	1164	238
2021-11-12T08:25:49.335832	sonnet	9068	1297	24
2021-11-12T08:25:49.335838	tvm	7336	2260	346
2021-11-12T08:25:49.335845	trax	6568	659	80
2021-11-12T08:25:49.335851	SerpentAI	6078	714	2
2021-11-12T08:25:49.335856	chainer	5634	1376	11
2021-11-12T08:25:49.335863	mlpack	3848	1390	81
2021-11-12T08:25:49.335869	tensorforce	3045	511	5
2021-11-12T08:25:49.335877	catalyst	2765	348	10
2021-11-12T08:25:49.335883	singa	2380	703	37
2021-11-12T08:25:49.335890	flax	2283	271	169
2021-11-12T08:25:49.335898	coach	2077	413	87
2021-11-12T08:25:49.335904	dm-haiku	1465	113	33
2021-11-12T08:25:49.335911	karateclub	1428	174	0
2021-11-12T08:25:49.335916	garage	1328	238	219
2021-11-12T08:25:49.335922	lightly	1298	81	50
2021-11-12T08:25:49.335928	detecto	516	86	27
2021-11-12T08:25:49.335934	Neuraxle	473	51	136
2021-11-12T08:25:49.335940	quickvision	48	4	19
2021-11-13T08:24:59.495795	tensorflow	160533	85792	2849
2021-11-13T08:24:59.495829	transformers	53990	12783	416
2021-11-13T08:24:59.495837	keras	53172	18889	254
2021-11-13T08:24:59.495844	pytorch	52073	14231	10361
2021-11-13T08:24:59.495851	caffe	32069	18902	1174
2021-11-13T08:24:59.495857	incubator-mxnet	19741	6879	1954
2021-11-13T08:24:59.495865	Paddle	16931	4118	2896
2021-11-13T08:24:59.495871	pytorch-lightning	16139	1972	419
2021-11-13T08:24:59.495877	albumentations	9114	1165	238
2021-11-13T08:24:59.495884	sonnet	9068	1297	23
2021-11-13T08:24:59.495890	tvm	7338	2260	343
2021-11-13T08:24:59.495896	trax	6575	660	80
2021-11-13T08:24:59.495902	SerpentAI	6080	714	2
2021-11-13T08:24:59.495909	chainer	5634	1375	11
2021-11-13T08:24:59.495915	mlpack	3849	1390	83
2021-11-13T08:24:59.495921	tensorforce	3047	511	5
2021-11-13T08:24:59.495930	catalyst	2766	348	10
2021-11-13T08:24:59.495936	singa	2381	703	37
2021-11-13T08:24:59.495943	flax	2284	270	168
2021-11-13T08:24:59.495951	coach	2077	413	87
2021-11-13T08:24:59.495958	dm-haiku	1467	115	34
2021-11-13T08:24:59.495964	karateclub	1429	174	0
2021-11-13T08:24:59.495970	garage	1330	238	219
2021-11-13T08:24:59.495976	lightly	1299	82	50
2021-11-13T08:24:59.495982	detecto	516	86	27
2021-11-13T08:24:59.495987	Neuraxle	474	51	136
2021-11-13T08:24:59.495994	quickvision	48	4	19
2021-11-14T08:24:49.370473	tensorflow	160544	85797	2854
2021-11-14T08:24:49.370506	transformers	54032	12789	413
2021-11-14T08:24:49.370513	keras	53183	18890	255
2021-11-14T08:24:49.370518	pytorch	52083	14238	10356
2021-11-14T08:24:49.370524	caffe	32070	18902	1174
2021-11-14T08:24:49.370529	incubator-mxnet	19744	6879	1954
2021-11-14T08:24:49.370534	Paddle	16933	4118	2907
2021-11-14T08:24:49.370540	pytorch-lightning	16154	1975	423
2021-11-14T08:24:49.370545	albumentations	9117	1164	238
2021-11-14T08:24:49.370551	sonnet	9067	1297	23
2021-11-14T08:24:49.370556	tvm	7339	2260	342
2021-11-14T08:24:49.370561	trax	6576	660	80
2021-11-14T08:24:49.370566	SerpentAI	6081	715	2
2021-11-14T08:24:49.370571	chainer	5634	1375	11
2021-11-14T08:24:49.370576	mlpack	3849	1390	81
2021-11-14T08:24:49.370581	tensorforce	3047	511	5
2021-11-14T08:24:49.370589	catalyst	2768	349	10
2021-11-14T08:24:49.370594	singa	2381	703	37
2021-11-14T08:24:49.370599	flax	2285	270	167
2021-11-14T08:24:49.370606	coach	2077	414	87
2021-11-14T08:24:49.370611	dm-haiku	1467	115	34
2021-11-14T08:24:49.370616	karateclub	1430	174	0
2021-11-14T08:24:49.370621	garage	1331	239	219
2021-11-14T08:24:49.370626	lightly	1300	82	50
2021-11-14T08:24:49.370631	detecto	516	86	27
2021-11-14T08:24:49.370636	Neuraxle	474	51	136
2021-11-14T08:24:49.370641	quickvision	48	4	19
2021-11-15T08:26:20.915981	tensorflow	160576	85801	2855
2021-11-15T08:26:20.916017	transformers	54087	12798	409
2021-11-15T08:26:20.916026	keras	53195	18891	256
2021-11-15T08:26:20.916033	pytorch	52104	14241	10359
2021-11-15T08:26:20.916040	caffe	32067	18902	1174
2021-11-15T08:26:20.916047	incubator-mxnet	19745	6879	1954
2021-11-15T08:26:20.916054	Paddle	16939	4118	2910
2021-11-15T08:26:20.916061	pytorch-lightning	16167	1976	427
2021-11-15T08:26:20.916068	albumentations	9125	1166	239
2021-11-15T08:26:20.916075	sonnet	9070	1298	23
2021-11-15T08:26:20.916082	tvm	7343	2260	335
2021-11-15T08:26:20.916089	trax	6579	662	80
2021-11-15T08:26:20.916096	SerpentAI	6081	716	2
2021-11-15T08:26:20.916103	chainer	5634	1375	11
2021-11-15T08:26:20.916109	mlpack	3849	1390	81
2021-11-15T08:26:20.916116	tensorforce	3049	511	5
2021-11-15T08:26:20.916128	catalyst	2768	349	9
2021-11-15T08:26:20.916134	singa	2381	703	37
2021-11-15T08:26:20.916141	flax	2287	270	167
2021-11-15T08:26:20.916150	coach	2078	414	87
2021-11-15T08:26:20.916157	dm-haiku	1470	115	34
2021-11-15T08:26:20.916163	karateclub	1430	174	0
2021-11-15T08:26:20.916169	garage	1332	239	219
2021-11-15T08:26:20.916176	lightly	1302	82	50
2021-11-15T08:26:20.916182	detecto	517	86	27
2021-11-15T08:26:20.916189	Neuraxle	476	51	136
2021-11-15T08:26:20.916195	quickvision	48	4	19
2021-11-16T08:26:06.739752	tensorflow	160603	85805	2854
2021-11-16T08:26:06.739789	transformers	54138	12815	408
2021-11-16T08:26:06.739798	keras	53201	18891	253
2021-11-16T08:26:06.739805	pytorch	52123	14251	10404
2021-11-16T08:26:06.739811	caffe	32071	18900	1174
2021-11-16T08:26:06.739818	incubator-mxnet	19748	6878	1954
2021-11-16T08:26:06.739824	Paddle	16947	4120	2876
2021-11-16T08:26:06.739830	pytorch-lightning	16187	1974	409
2021-11-16T08:26:06.739842	albumentations	9133	1168	239
2021-11-16T08:26:06.739848	sonnet	9071	1298	23
2021-11-16T08:26:06.739854	tvm	7347	2261	334
2021-11-16T08:26:06.739861	trax	6582	662	81
2021-11-16T08:26:06.739867	SerpentAI	6083	716	2
2021-11-16T08:26:06.739873	chainer	5634	1375	11
2021-11-16T08:26:06.739879	mlpack	3849	1390	82
2021-11-16T08:26:06.739885	tensorforce	3051	510	7
2021-11-16T08:26:06.739894	catalyst	2769	348	10
2021-11-16T08:26:06.739917	singa	2381	703	37
2021-11-16T08:26:06.739923	flax	2288	271	167
2021-11-16T08:26:06.739932	coach	2078	414	87
2021-11-16T08:26:06.739938	dm-haiku	1472	115	35
2021-11-16T08:26:06.739944	karateclub	1429	174	0
2021-11-16T08:26:06.739950	garage	1333	241	219
2021-11-16T08:26:06.739956	lightly	1304	83	51
2021-11-16T08:26:06.739962	detecto	517	86	27
2021-11-16T08:26:06.739968	Neuraxle	477	51	136
2021-11-16T08:26:06.739973	quickvision	48	4	19
2021-11-17T08:25:44.628394	tensorflow	160627	85809	2827
2021-11-17T08:25:44.628428	transformers	54198	12825	417
2021-11-17T08:25:44.628437	keras	53207	18890	247
2021-11-17T08:25:44.628442	pytorch	52147	14266	10439
2021-11-17T08:25:44.628447	caffe	32073	18901	1175
2021-11-17T08:25:44.628453	incubator-mxnet	19748	6877	1953
2021-11-17T08:25:44.628458	Paddle	16953	4122	2894
2021-11-17T08:25:44.628463	pytorch-lightning	16205	1975	418
2021-11-17T08:25:44.628469	albumentations	9149	1171	240
2021-11-17T08:25:44.628475	sonnet	9072	1299	23
2021-11-17T08:25:44.628480	tvm	7352	2263	335
2021-11-17T08:25:44.628485	trax	6582	662	80
2021-11-17T08:25:44.628490	SerpentAI	6082	716	2
2021-11-17T08:25:44.628495	chainer	5636	1375	11
2021-11-17T08:25:44.628501	mlpack	3848	1390	84
2021-11-17T08:25:44.628506	tensorforce	3051	510	6
2021-11-17T08:25:44.628513	catalyst	2771	348	10
2021-11-17T08:25:44.628519	singa	2381	703	37
2021-11-17T08:25:44.628524	flax	2292	271	166
2021-11-17T08:25:44.628531	coach	2078	414	87
2021-11-17T08:25:44.628537	dm-haiku	1476	115	35
2021-11-17T08:25:44.628542	karateclub	1431	174	0
2021-11-17T08:25:44.628548	garage	1334	241	219
2021-11-17T08:25:44.628553	lightly	1305	83	53
2021-11-17T08:25:44.628558	detecto	517	86	27
2021-11-17T08:25:44.628563	Neuraxle	478	51	136
2021-11-17T08:25:44.628568	quickvision	48	4	19
2021-11-18T08:25:41.556186	tensorflow	160663	85818	2818
2021-11-18T08:25:41.556219	transformers	54267	12839	419
2021-11-18T08:25:41.556226	keras	53213	18894	245
2021-11-18T08:25:41.556231	pytorch	52168	14276	10460
2021-11-18T08:25:41.556236	caffe	32080	18903	1175
2021-11-18T08:25:41.556242	incubator-mxnet	19746	6876	1952
2021-11-18T08:25:41.556247	Paddle	16961	4126	2899
2021-11-18T08:25:41.556252	pytorch-lightning	16225	1976	419
2021-11-18T08:25:41.556257	albumentations	9153	1171	240
2021-11-18T08:25:41.556263	sonnet	9072	1300	23
2021-11-18T08:25:41.556268	tvm	7359	2265	338
2021-11-18T08:25:41.556273	trax	6583	662	81
2021-11-18T08:25:41.556278	SerpentAI	6083	716	2
2021-11-18T08:25:41.556283	chainer	5638	1375	11
2021-11-18T08:25:41.556288	mlpack	3847	1389	83
2021-11-18T08:25:41.556293	tensorforce	3051	510	6
2021-11-18T08:25:41.556301	catalyst	2774	349	10
2021-11-18T08:25:41.556306	singa	2380	703	37
2021-11-18T08:25:41.556311	flax	2295	271	163
2021-11-18T08:25:41.556318	coach	2077	414	87
2021-11-18T08:25:41.556323	dm-haiku	1476	116	35
2021-11-18T08:25:41.556328	karateclub	1430	174	0
2021-11-18T08:25:41.556333	garage	1334	242	219
2021-11-18T08:25:41.556338	lightly	1305	83	55
2021-11-18T08:25:41.556343	detecto	516	86	27
2021-11-18T08:25:41.556348	Neuraxle	478	51	136
2021-11-18T08:25:41.556353	quickvision	48	4	19
2021-11-19T08:25:40.014749	tensorflow	160698	85821	2819
2021-11-19T08:25:40.014791	transformers	54328	12850	419
2021-11-19T08:25:40.014799	keras	53223	18895	245
2021-11-19T08:25:40.014806	pytorch	52197	14283	10451
2021-11-19T08:25:40.014813	caffe	32081	18905	1175
2021-11-19T08:25:40.014819	incubator-mxnet	19747	6877	1949
2021-11-19T08:25:40.014826	Paddle	16969	4128	2923
2021-11-19T08:25:40.014833	pytorch-lightning	16248	1981	427
2021-11-19T08:25:40.014840	albumentations	9158	1173	242
2021-11-19T08:25:40.014847	sonnet	9072	1302	23
2021-11-19T08:25:40.014854	tvm	7369	2268	341
2021-11-19T08:25:40.014861	trax	6583	663	81
2021-11-19T08:25:40.014868	SerpentAI	6084	717	2
2021-11-19T08:25:40.014874	chainer	5638	1376	11
2021-11-19T08:25:40.014880	mlpack	3846	1389	83
2021-11-19T08:25:40.014887	tensorforce	3052	511	6
2021-11-19T08:25:40.014897	catalyst	2776	349	10
2021-11-19T08:25:40.014903	singa	2380	703	37
2021-11-19T08:25:40.014910	flax	2299	271	162
2021-11-19T08:25:40.014919	coach	2078	414	87
2021-11-19T08:25:40.014925	dm-haiku	1478	116	36
2021-11-19T08:25:40.014932	karateclub	1431	175	0
2021-11-19T08:25:40.014938	garage	1336	242	219
2021-11-19T08:25:40.014944	lightly	1311	85	67
2021-11-19T08:25:40.014951	detecto	516	86	27
2021-11-19T08:25:40.014957	Neuraxle	478	51	136
2021-11-19T08:25:40.014963	quickvision	48	4	19
2021-11-20T08:25:11.066675	tensorflow	160735	85817	2825
2021-11-20T08:25:11.066713	transformers	54367	12856	411
2021-11-20T08:25:11.066721	keras	53233	18897	244
2021-11-20T08:25:11.066726	pytorch	52218	14296	10446
2021-11-20T08:25:11.066732	caffe	32082	18906	1175
2021-11-20T08:25:11.066737	incubator-mxnet	19746	6878	1950
2021-11-20T08:25:11.066743	Paddle	16974	4130	2920
2021-11-20T08:25:11.066748	pytorch-lightning	16255	1981	420
2021-11-20T08:25:11.066754	albumentations	9169	1174	248
2021-11-20T08:25:11.066759	sonnet	9073	1302	23
2021-11-20T08:25:11.066764	tvm	7376	2269	343
2021-11-20T08:25:11.066769	trax	6589	665	81
2021-11-20T08:25:11.066775	SerpentAI	6084	717	2
2021-11-20T08:25:11.066779	chainer	5639	1377	11
2021-11-20T08:25:11.066785	mlpack	3845	1391	83
2021-11-20T08:25:11.066791	tensorforce	3053	511	6
2021-11-20T08:25:11.066799	catalyst	2777	349	9
2021-11-20T08:25:11.066804	singa	2380	703	37
2021-11-20T08:25:11.066810	flax	2305	270	162
2021-11-20T08:25:11.066817	coach	2079	414	87
2021-11-20T08:25:11.066823	dm-haiku	1480	116	35
2021-11-20T08:25:11.066828	karateclub	1434	175	0
2021-11-20T08:25:11.066833	garage	1337	242	219
2021-11-20T08:25:11.066839	lightly	1312	85	70
2021-11-20T08:25:11.066844	detecto	516	86	27
2021-11-20T08:25:11.066849	Neuraxle	478	51	136
2021-11-20T08:25:11.066854	quickvision	48	4	19
2021-11-21T08:25:06.101210	tensorflow	160749	85816	2828
2021-11-21T08:25:06.101258	transformers	54402	12862	418
2021-11-21T08:25:06.101267	keras	53236	18895	244
2021-11-21T08:25:06.101273	pytorch	52242	14299	10447
2021-11-21T08:25:06.101279	caffe	32084	18905	1175
2021-11-21T08:25:06.101285	incubator-mxnet	19748	6878	1948
2021-11-21T08:25:06.101292	Paddle	16978	4130	2925
2021-11-21T08:25:06.101298	pytorch-lightning	16270	1981	416
2021-11-21T08:25:06.101304	albumentations	9174	1174	248
2021-11-21T08:25:06.101311	sonnet	9073	1302	23
2021-11-21T08:25:06.101317	tvm	7378	2270	344
2021-11-21T08:25:06.101323	trax	6590	665	81
2021-11-21T08:25:06.101330	SerpentAI	6084	717	2
2021-11-21T08:25:06.101335	chainer	5639	1377	11
2021-11-21T08:25:06.101341	mlpack	3846	1391	82
2021-11-21T08:25:06.101347	tensorforce	3053	511	6
2021-11-21T08:25:06.101356	catalyst	2780	349	9
2021-11-21T08:25:06.101363	singa	2380	703	37
2021-11-21T08:25:06.101369	flax	2309	270	162
2021-11-21T08:25:06.101377	coach	2078	414	87
2021-11-21T08:25:06.101383	dm-haiku	1484	116	35
2021-11-21T08:25:06.101389	karateclub	1434	175	0
2021-11-21T08:25:06.101395	garage	1338	243	220
2021-11-21T08:25:06.101401	lightly	1314	85	70
2021-11-21T08:25:06.101408	detecto	516	86	27
2021-11-21T08:25:06.101431	Neuraxle	478	51	136
2021-11-21T08:25:06.101437	quickvision	48	4	19
2021-11-22T08:26:06.807549	tensorflow	160763	85817	2830
2021-11-22T08:26:06.807587	transformers	54445	12875	410
2021-11-22T08:26:06.807597	keras	53246	18896	242
2021-11-22T08:26:06.807604	pytorch	52265	14309	10449
2021-11-22T08:26:06.807627	caffe	32085	18903	1175
2021-11-22T08:26:06.807650	incubator-mxnet	19750	6879	1947
2021-11-22T08:26:06.807658	Paddle	16983	4132	2918
2021-11-22T08:26:06.807664	pytorch-lightning	16284	1981	420
2021-11-22T08:26:06.807670	albumentations	9182	1175	248
2021-11-22T08:26:06.807677	sonnet	9074	1302	23
2021-11-22T08:26:06.807684	tvm	7384	2274	343
2021-11-22T08:26:06.807690	trax	6591	665	81
2021-11-22T08:26:06.807697	SerpentAI	6086	717	2
2021-11-22T08:26:06.807703	chainer	5640	1377	11
2021-11-22T08:26:06.807714	mlpack	3847	1392	83
2021-11-22T08:26:06.807721	tensorforce	3055	510	6
2021-11-22T08:26:06.807730	catalyst	2781	349	9
2021-11-22T08:26:06.807737	singa	2380	703	37
2021-11-22T08:26:06.807744	flax	2311	269	162
2021-11-22T08:26:06.807753	coach	2077	414	87
2021-11-22T08:26:06.807759	dm-haiku	1486	116	35
2021-11-22T08:26:06.807766	karateclub	1437	175	0
2021-11-22T08:26:06.807772	garage	1340	243	220
